REGION,YEAR,ANALYSIS_STRATUM,STRAT,RUG_CD,PROT,n,avmort,Var,SE,CV_perc,MORT_TYPE
Tortugas,1999,CONT_HR / PROT = 1,CONT_HR,NA,1,2,28.2533195970696,56.29980497576868,7.5033195970695985,26.557302660632608,Old
Tortugas,1999,CONT_HR / PROT = 2,CONT_HR,NA,2,2,18.300689302527537,101.81742397484086,10.090462029800264,55.137059937991815,Old
Tortugas,1999,CONT_LR / PROT = 0,CONT_LR,NA,0,3,20.705934599026705,24.210875511363255,4.92045480736926,23.76350018801155,Old
Tortugas,1999,CONT_LR / PROT = 1,CONT_LR,NA,1,2,13.682699843260188,0.060122963134820906,0.2451998432601883,1.7920428429259787,Old
Tortugas,1999,CONT_LR / PROT = 2,CONT_LR,NA,2,6,14.259293241276852,3.9062904730916004,1.9764337765509878,13.860671374859862,Old
FLK,1999,FMLR / PROT = 0,FMLR,NA,0,38,18.147522034772656,1.5476049953150215,1.2440277309268557,6.855083181842464,Old
FLK,1999,FMLR / PROT = 1,FMLR,NA,1,15,20.635882156461424,2.2622910816236956,1.5040914472277593,7.288718920876394,Old
FLK,1999,FSLR / PROT = 0,FSLR,NA,0,6,22.920123739360562,19.973582078021536,4.469181365532343,19.498940827520272,Old
FLK,1999,FSLR / PROT = 1,FSLR,NA,1,6,29.736276389502198,4.7198465168206925,2.172520774773096,7.305961063571703,Old
FLK,1999,HRRF / PROT = 0,HRRF,NA,0,42,17.217906215018637,1.500644806509215,1.2250080842628,7.114733167696453,Old
FLK,1999,HRRF / PROT = 1,HRRF,NA,1,44,24.428487803985007,1.651825408575956,1.2852336007807903,5.261208188953598,Old
Tortugas,1999,ISOL_LR / PROT = 0,ISOL_LR,NA,0,1,4.910714285714286,NA,NA,NA,Old
Tortugas,1999,ISOL_LR / PROT = 1,ISOL_LR,NA,1,2,16.35683760683761,3.657247607568122,1.9123931623931627,11.691704768125408,Old
Tortugas,1999,ISOL_MR / PROT = 2,ISOL_MR,NA,2,1,13.256257631257633,NA,NA,NA,Old
FLK,1999,OFPR / PROT = 0,OFPR,NA,0,5,19.768197278911565,14.186583975426903,3.766508193994393,19.053372145433066,Old
FLK,1999,OFPR / PROT = 1,OFPR,NA,1,4,16.92830622347949,5.056075713511312,2.2485719275823293,13.28291146141703,Old
Tortugas,1999,SPGR_HR / PROT = 2,SPGR_HR,NA,2,1,21.532599828015787,NA,NA,NA,Old
Tortugas,2000,CONT_HR / PROT = 0,CONT_HR,NA,0,2,14.770589668615985,52.8614741293855,7.270589668615985,49.22342189265653,Old
Tortugas,2000,CONT_HR / PROT = 1,CONT_HR,NA,1,3,26.715507314036728,49.679098069208315,7.048340093185652,26.3829543281117,Old
Tortugas,2000,CONT_HR / PROT = 2,CONT_HR,NA,2,1,23.053135888501743,NA,NA,NA,Old
Tortugas,2000,CONT_LR / PROT = 0,CONT_LR,NA,0,4,8.845467032967033,22.488166152185727,4.742168929106778,53.61128939187413,Old
Tortugas,2000,CONT_LR / PROT = 1,CONT_LR,NA,1,3,15.89608671751529,15.900185070770453,3.9875036138880744,25.084812914957215,Old
Tortugas,2000,CONT_LR / PROT = 2,CONT_LR,NA,2,5,14.403858679157683,4.550698536441241,2.133236633953496,14.810174700202241,Old
Tortugas,2000,CONT_MR / PROT = 2,CONT_MR,NA,2,3,22.2876807288572,47.91878880703018,6.922339836141402,31.05904073355929,Old
FLK,2000,FMLR / PROT = 0,FMLR,NA,0,14,19.79685055688349,5.855643737828723,2.4198437424405577,12.223377327052471,Old
FLK,2000,FMLR / PROT = 1,FMLR,NA,1,6,23.67761540277068,8.309292465790191,2.8825843380186105,12.174301714864832,Old
FLK,2000,FSLR / PROT = 0,FSLR,NA,0,4,15.056466748266013,10.724183325701084,3.2747798896568736,21.749989186765983,Old
FLK,2000,HRRF / PROT = 0,HRRF,NA,0,12,22.315342652067212,5.324241252218756,2.3074317437832814,10.340113435674848,Old
FLK,2000,HRRF / PROT = 1,HRRF,NA,1,11,22.486821444587083,7.663418217428092,2.768287957823046,12.310712586235326,Old
FLK,2000,INPR / PROT = 0,INPR,NA,0,2,45.375,319.515625,17.875,39.39393939393939,Old
FLK,2000,INPR / PROT = 1,INPR,NA,1,2,16.297123015873016,8.434760261164653,2.9042658730158735,17.820727438746008,Old
Tortugas,2000,ISOL_HR / PROT = 1,ISOL_HR,NA,1,1,17.733201581027668,NA,NA,NA,Old
Tortugas,2000,ISOL_HR / PROT = 2,ISOL_HR,NA,2,1,16.857661290322582,NA,NA,NA,Old
Tortugas,2000,ISOL_LR / PROT = 1,ISOL_LR,NA,1,1,13.169642857142858,NA,NA,NA,Old
Tortugas,2000,ISOL_LR / PROT = 2,ISOL_LR,NA,2,3,13.11005291005291,34.31893955936284,5.8582368985355,44.685074413722234,Old
Tortugas,2000,ISOL_MR / PROT = 2,ISOL_MR,NA,2,1,12.757246376811594,NA,NA,NA,Old
FLK,2000,MCPR / PROT = 0,MCPR,NA,0,4,16.65744500620788,19.914998946450932,4.462622429295462,26.790557781414474,Old
FLK,2000,MCPR / PROT = 1,MCPR,NA,1,2,18.600675852161423,1.349012321234007,1.1614698968264339,6.244234919514871,Old
FLK,2000,OFPR / PROT = 0,OFPR,NA,0,5,14.436340852130325,19.623438004472327,4.4298349861447806,30.685303370979106,Old
FLK,2000,OFPR / PROT = 1,OFPR,NA,1,6,15.357545189384838,1.7326498015586937,1.316301561785404,8.571041436330813,Old
Tortugas,2000,SPGR_LR / PROT = 2,SPGR_LR,NA,2,2,20.742014914168465,9.257417622763834,3.0426004704469225,14.668779687206673,Old
FLK,2001,FMLR / PROT = 0,FMLR,NA,0,6,14.862012987012987,1.8068568922059194,1.3441937703344409,9.044493309951017,Old
FLK,2001,FMLR / PROT = 1,FMLR,NA,1,3,19.04074074074074,24.131289437585732,4.9123608822627975,25.79921101363461,Old
FLK,2001,FSLR / PROT = 0,FSLR,NA,0,32,18.553314189784178,1.7349498309794176,1.3171749431944937,7.099405150588978,Old
FLK,2001,FSLR / PROT = 1,FSLR,NA,1,10,15.376843970308395,7.209489962125685,2.685049340724614,17.46164132190751,Old
FLK,2001,HRRF / PROT = 0,HRRF,NA,0,29,19.59832167063863,2.560329501046209,1.6001029657638313,8.164489759146251,Old
FLK,2001,HRRF / PROT = 1,HRRF,NA,1,24,14.453660161804002,2.267265830713328,1.5057442779945498,10.417736830243928,Old
FLK,2001,INPR / PROT = 0,INPR,NA,0,1,21.82085020242915,NA,NA,NA,Old
FLK,2001,MCPR / PROT = 0,MCPR,NA,0,5,21.936000167493773,26.83593513297196,5.18034121781297,23.615705590162896,Old
FLK,2001,OFPR / PROT = 0,OFPR,NA,0,9,19.784616041852885,4.393923451132455,2.0961687554041193,10.59494281299081,Old
FLK,2001,OFPR / PROT = 1,OFPR,NA,1,1,14.81534090909091,NA,NA,NA,Old
Tortugas,2002,CONT_HR / PROT = 0,CONT_HR,NA,0,1,4.019607843137255,NA,NA,NA,Old
Tortugas,2002,CONT_HR / PROT = 1,CONT_HR,NA,1,3,14.020077939558666,32.84017460973519,5.73063474754195,40.874485664395266,Old
Tortugas,2002,CONT_HR / PROT = 2,CONT_HR,NA,2,1,5.366934077432856,NA,NA,NA,Old
Tortugas,2002,CONT_LR / PROT = 1,CONT_LR,NA,1,1,7.226349100599601,NA,NA,NA,Old
Tortugas,2002,CONT_LR / PROT = 2,CONT_LR,NA,2,5,9.071725078105533,2.5976383943181123,1.611719080459778,17.766401280718227,Old
Tortugas,2002,CONT_MR / PROT = 2,CONT_MR,NA,2,3,5.867558041935545,3.0836621515612475,1.7560359197810411,29.92788323917071,Old
FLK,2002,FMLR / PROT = 0,FMLR,NA,0,6,15.535284782675676,12.60289869598489,3.5500561539199476,22.851567921553826,Old
FLK,2002,FMLR / PROT = 1,FMLR,NA,1,2,8.195213607594937,1.7849932418307357,1.3360363924050631,16.302642693375162,Old
FLK,2002,HRRF / PROT = 0,HRRF,NA,0,17,18.92118645516798,6.805375800786597,2.6087115211894543,13.787251277136123,Old
FLK,2002,HRRF / PROT = 1,HRRF,NA,1,7,12.924395185084872,3.3858903357292744,1.8400788938872361,14.2372534074998,Old
Tortugas,2002,ISOL_HR / PROT = 2,ISOL_HR,NA,2,2,7.535125858123569,6.426863116526764,2.5351258581235694,33.644107687869166,Old
Tortugas,2002,ISOL_LR / PROT = 2,ISOL_LR,NA,2,1,7.8495720868992755,NA,NA,NA,Old
Tortugas,2002,ISOL_MR / PROT = 2,ISOL_MR,NA,2,3,10.072098261597745,4.827315868281942,2.197115351610366,21.813879238920727,Old
FLK,2002,MCPR / PROT = 0,MCPR,NA,0,2,3.6175340749945764,0.07245860554926808,0.26918136181628194,7.441018003864566,Old
FLK,2002,MCPR / PROT = 1,MCPR,NA,1,1,19.263795045045043,NA,NA,NA,Old
FLK,2002,OFPR / PROT = 0,OFPR,NA,0,3,10.915502145112614,2.7863306144567717,1.6692305456277667,15.292292772579044,Old
Tortugas,2002,SPGR_HR / PROT = 2,SPGR_HR,NA,2,2,5.428347873145942,0.4530055473666959,0.6730568678549353,12.398926590253184,Old
FLK,2005,FDLR / PROT = 0,FDLR,NA,0,3,14.006193079581136,2.8001286726317747,1.673358500929127,11.947275690270363,Old
FLK,2005,FMLR / PROT = 0,FMLR,NA,0,62,12.084043719913549,1.065836976250236,1.0323938087039441,8.543446487227126,Old
FLK,2005,FMLR / PROT = 1,FMLR,NA,1,8,11.70183488791184,3.109762401640793,1.7634518427336747,15.069874593388302,Old
FLK,2005,FSLR / PROT = 0,FSLR,NA,0,15,11.003914428838634,3.1261339495137324,1.768087653232648,16.067806276273032,Old
FLK,2005,FSLR / PROT = 1,FSLR,NA,1,8,11.884969868459008,13.232264119925423,3.637617918353359,30.60687539483858,Old
FLK,2005,HRRF / PROT = 0,HRRF,NA,0,44,11.087671518241812,0.6152177744810525,0.7843581927162184,7.0741470959503605,Old
FLK,2005,HRRF / PROT = 1,HRRF,NA,1,25,11.065361534167085,1.0701183154431144,1.034465231626039,9.34867991824639,Old
SEFCRI,2005,INNR0 / PROT = 0,INNR0,0,0,3,16.14490740740741,13.064299366094174,3.6144569946389145,22.38759816597383,Old
SEFCRI,2005,INNR1 / PROT = 0,INNR1,1,0,3,14.449537037037038,3.939699288408777,1.9848675745270203,13.736547886893607,Old
