REGION,YEAR,ANALYSIS_STRATUM,STRAT,RUG_CD,PROT,n,avden,Var,SE,CV_perc
FLK,2005,MCPR / PROT = 0,MCPR,NA,0,41,6.764634146341463,0.2085685789708507,0.456693090566138,6.751186844496722
FLK,2005,MCPR / PROT = 1,MCPR,NA,1,15,5.255,0.6048642857142857,0.777730213965155,14.799813776691817
FLK,2005,OFPR / PROT = 0,OFPR,NA,0,28,4.113988095238096,0.33961971883660874,0.5827690098457611,14.165549251839376
FLK,2005,OFPR / PROT = 1,OFPR,NA,1,5,7.595,3.1429624999999994,1.7728402353286095,23.34220191347741
FLK,2006,FMLR / PROT = 0,FMLR,NA,0,34,1.4764705882352942,0.047287144804445846,0.21745607557492122,14.728100736150044
FLK,2006,FMLR / PROT = 1,FMLR,NA,1,5,1.21,0.12635000000000002,0.35545745174352444,29.376648904423508
FLK,2006,FSLR / PROT = 0,FSLR,NA,0,13,0.6538461538461539,0.017963510848126238,0.13402802262260768,20.498403459928234
FLK,2006,FSLR / PROT = 1,FSLR,NA,1,2,1.25,0.6399999999999999,0.7999999999999999,63.99999999999999
FLK,2006,HRRF / PROT = 0,HRRF,NA,0,2,1.525,0.10562500000000005,0.32500000000000007,21.31147540983607
FLK,2006,HRRF / PROT = 1,HRRF,NA,1,8,0.9750000000000001,0.05044642857142858,0.22460282405043036,23.03618708209542
FLK,2006,INPR / PROT = 0,INPR,NA,0,10,2.15,0.46927777777777785,0.6850385228421668,31.862256876379853
FLK,2006,INPR / PROT = 1,INPR,NA,1,1,0.1,NA,NA,NA
FLK,2006,MCPR / PROT = 0,MCPR,NA,0,24,3.245833333333333,0.17901192632850235,0.42309801031026173,13.035111999289196
FLK,2006,MCPR / PROT = 1,MCPR,NA,1,9,3.172222222222222,0.11382716049382714,0.33738281001531056,10.635535166857427
FLK,2006,OFPR / PROT = 0,OFPR,NA,0,10,2.3649999999999998,0.28866944444444437,0.5372796706040945,22.71795647374607
FLK,2007,FMLR / PROT = 0,FMLR,NA,0,14,1.4464285714285714,0.0438039638932496,0.2092939652576003,14.469706240031627
FLK,2007,FMLR / PROT = 1,FMLR,NA,1,4,2.4,0.7937500000000001,0.8909264840602731,37.121936835844714
FLK,2007,FSLR / PROT = 0,FSLR,NA,0,9,2.8555555555555556,1.1726003086419754,1.082866708622061,37.92140224746517
FLK,2007,FSLR / PROT = 1,FSLR,NA,1,1,1,NA,NA,NA
FLK,2007,HRRF / PROT = 0,HRRF,NA,0,2,0.625,0.005624999999999994,0.07499999999999996,11.999999999999993
FLK,2007,HRRF / PROT = 1,HRRF,NA,1,19,1.3078947368421052,0.015164666051092646,0.12314489859954673,9.415505325518664
FLK,2007,INPR / PROT = 0,INPR,NA,0,5,1.68,0.4986499999999999,0.7061515418095466,42.032829869615874
FLK,2007,INPR / PROT = 1,INPR,NA,1,1,2.7,NA,NA,NA
FLK,2007,MCPR / PROT = 0,MCPR,NA,0,18,4.447222222222222,0.3056776506899056,0.5528812265667062,12.432057561774782
FLK,2007,MCPR / PROT = 1,MCPR,NA,1,5,2.93,0.27115,0.5207206544780032,17.772035989010345
FLK,2007,OFPR / PROT = 0,OFPR,NA,0,8,1.8,0.22383928571428574,0.4731165667298977,26.284253707216536
FLK,2007,OFPR / PROT = 1,OFPR,NA,1,2,0.9500000000000001,0.16000000000000003,0.4,42.10526315789473
FLK,2008,FMLR / PROT = 0,FMLR,NA,0,52,1.728846153846154,0.03477252291449125,0.18647392019929018,10.786033203963392
FLK,2008,FMLR / PROT = 1,FMLR,NA,1,4,3.1125,1.8164062499999993,1.3477411658029887,43.30092098965426
FLK,2008,FSLR / PROT = 0,FSLR,NA,0,13,0.7807692307692308,0.020017258382642997,0.1414823606766688,18.12089348568172
FLK,2008,FSLR / PROT = 1,FSLR,NA,1,1,0.25,NA,NA,NA
FLK,2008,HRRF / PROT = 0,HRRF,NA,0,4,1.25,0.3779166666666666,0.6147492713835996,49.17994171068797
FLK,2008,HRRF / PROT = 1,HRRF,NA,1,4,1.375,0.09104166666666665,0.3017311165038612,21.944081200280817
FLK,2008,INPR / PROT = 0,INPR,NA,0,6,3.375,1.1624583333333334,1.078173610015258,31.945884741192828
FLK,2008,MCPR / PROT = 0,MCPR,NA,0,26,5.296153846153846,0.5148455621301774,0.7175273946896923,13.548084431323165
FLK,2008,MCPR / PROT = 1,MCPR,NA,1,7,3.5785714285714283,0.44331632653061215,0.6658200406495829,18.605749638910503
FLK,2008,OFPR / PROT = 0,OFPR,NA,0,17,2.8558823529411765,0.3056044550173011,0.5528150278504566,19.35706585676161
FLK,2008,OFPR / PROT = 1,OFPR,NA,1,1,3.75,NA,NA,NA
FLK,2009,FMLR / PROT = 0,FMLR,NA,0,75,2.2113333333333336,0.04649421021021021,0.2156251613569488,9.750911728532504
FLK,2009,FMLR / PROT = 1,FMLR,NA,1,9,2.0944444444444446,0.4587114197530864,0.6772823781504185,32.337089672964275
FLK,2009,FSLR / PROT = 0,FSLR,NA,0,22,1.3431818181818183,0.04581488587170404,0.21404412132012418,15.93560294092295
FLK,2009,FSLR / PROT = 1,FSLR,NA,1,11,2.890909090909091,0.6845826446280994,0.8273950958448445,28.62058507639399
FLK,2009,HRRF / PROT = 0,HRRF,NA,0,24,2.4875,0.09947690217391304,0.3153995912709987,12.679380553607988
FLK,2009,HRRF / PROT = 1,HRRF,NA,1,54,3.585185185185185,0.18540466392318253,0.43058641864692215,12.010158371350101
FLK,2009,INPR / PROT = 0,INPR,NA,0,9,2.6777777777777776,0.4013966049382716,0.6335586831054181,23.659867833812296
FLK,2009,INPR / PROT = 1,INPR,NA,1,3,2.3666666666666667,0.16777777777777778,0.4096068575814836,17.307332010485222
FLK,2009,MCPR / PROT = 0,MCPR,NA,0,46,6.707608695652174,0.34889605650073524,0.5906742389005426,8.806033054423906
FLK,2009,MCPR / PROT = 1,MCPR,NA,1,15,4.823333333333333,0.5582825396825396,0.7471830697242408,15.49101042966636
FLK,2009,OFPR / PROT = 0,OFPR,NA,0,37,4.814864864864865,0.3748756188621053,0.61227087049941,12.716262816995885
FLK,2009,OFPR / PROT = 1,OFPR,NA,1,9,7.166666666666666,1.9304166666666664,1.38939435246681,19.38689794139735
FLK,2010,FDLR / PROT = 0,FDLR,NA,0,2,0.42500000000000004,0.015625,0.125,29.411764705882348
FLK,2010,FMLR / PROT = 0,FMLR,NA,0,49,1.6806122448979592,0.03179807892544773,0.17832015849434335,10.61042837428394
FLK,2010,FMLR / PROT = 1,FMLR,NA,1,2,2.5,0.25,0.5,20
FLK,2010,FSLR / PROT = 0,FSLR,NA,0,14,1.292857142857143,0.024034536891679746,0.15503076111430192,11.991329588951528
FLK,2010,FSLR / PROT = 1,FSLR,NA,1,2,1.025,0.22562499999999996,0.475,46.34146341463415
FLK,2010,HRRF / PROT = 0,HRRF,NA,0,3,1.2666666666666668,0.6369444444444444,0.7980879929208586,63.00694680954146
FLK,2010,HRRF / PROT = 1,HRRF,NA,1,11,1.7545454545454544,0.18052066115702478,0.42487723068790684,24.215800712782258
FLK,2010,INPR / PROT = 0,INPR,NA,0,15,2.07,0.15642380952380952,0.3955045000045,19.106497584758454
FLK,2010,INPR / PROT = 1,INPR,NA,1,2,1.3250000000000002,6.250000000000011e-4,0.025000000000000022,1.88679245283019
FLK,2010,MCPR / PROT = 0,MCPR,NA,0,42,4.119047619047619,0.15156199878325313,0.38930964383540917,9.451448000628432
FLK,2010,MCPR / PROT = 1,MCPR,NA,1,9,2.9722222222222223,0.2106327160493827,0.4589474000900132,15.441220937607921
FLK,2010,OFPR / PROT = 0,OFPR,NA,0,33,3.0984848484848486,0.15660740932047756,0.3957365402897205,12.771937241624231
FLK,2010,OFPR / PROT = 1,OFPR,NA,1,1,3.05,NA,NA,NA
FLK,2011,FMLR / PROT = 0,FMLR,NA,0,48,2.375,0.06223182624113474,0.24946307590730685,10.503708459255025
FLK,2011,FMLR / PROT = 1,FMLR,NA,1,4,1.0875,0.08890625,0.2981715110469141,27.41806998132543
FLK,2011,FSLR / PROT = 0,FSLR,NA,0,21,2.0690476190476192,0.06149376417233559,0.24797936239198534,11.985193579359473
FLK,2011,HRRF / PROT = 0,HRRF,NA,0,11,1.8863636363636365,0.27923140495867765,0.5284235090897051,28.012812530056657
FLK,2011,HRRF / PROT = 1,HRRF,NA,1,15,1.7933333333333332,0.04106825396825396,0.20265303838890242,11.300355300496417
FLK,2011,INPR / PROT = 0,INPR,NA,0,9,1.7944444444444445,0.12100308641975308,0.347854979006702,19.385107189227973
FLK,2011,INPR / PROT = 1,INPR,NA,1,2,0.95,0.20249999999999996,0.44999999999999996,47.368421052631575
FLK,2011,MCPR / PROT = 0,MCPR,NA,0,36,4.222222222222222,0.1945216049382716,0.44104603494224,10.445827143368842
FLK,2011,MCPR / PROT = 1,MCPR,NA,1,10,4.37,0.6956222222222221,0.8340397006271477,19.085576673390108
FLK,2011,OFPR / PROT = 0,OFPR,NA,0,20,3.3725,0.6671904605263157,0.8168172748701608,24.219934021353914
FLK,2011,OFPR / PROT = 1,OFPR,NA,1,1,3.3,NA,NA,NA
FLK,2012,FDLR / PROT = 0,FDLR,NA,0,28,2.939285714285714,0.3146650604686319,0.5609501408045388,19.084573441709704
FLK,2012,FMLR / PROT = 0,FMLR,NA,0,46,1.866304347826087,0.05077066267590842,0.22532346232895592,12.073243176624313
FLK,2012,FMLR / PROT = 1,FMLR,NA,1,17,2.0647058823529414,0.25411332179930796,0.5040965401580415,24.414932144406563
FLK,2012,FSLR / PROT = 0,FSLR,NA,0,18,1.3694444444444445,0.06465913217138708,0.2542816001432016,18.568230436420404
FLK,2012,FSLR / PROT = 1,FSLR,NA,1,3,0.9166666666666666,0.01777777777777777,0.1333333333333333,14.545454545454541
FLK,2012,HRRF / PROT = 0,HRRF,NA,0,60,3.430833333333333,0.21097753060263658,0.4593229045047031,13.38808563045042
FLK,2012,HRRF / PROT = 1,HRRF,NA,1,60,4.1175,0.23206613700564974,0.481732433001609,11.699634074113153
FLK,2012,INPR / PROT = 0,INPR,NA,0,13,1.6884615384615385,0.18061390532544377,0.42498694724125796,25.17006976827496
FLK,2012,INPR / PROT = 1,INPR,NA,1,5,2.65,0.53375,0.7305819598101229,27.569130558872562
FLK,2012,MCPR / PROT = 0,MCPR,NA,0,48,5.71875,0.2763489029255319,0.5256889792696171,9.192375593785654
FLK,2012,MCPR / PROT = 1,MCPR,NA,1,15,5.406666666666666,0.9688301587301589,0.9842917040847997,18.2051486575487
FLK,2012,OFPR / PROT = 0,OFPR,NA,0,33,4.066666666666666,0.5457986111111112,0.7387818427053491,18.166766623902028
FLK,2012,OFPR / PROT = 1,OFPR,NA,1,8,10.76875,7.902851562500002,2.81120108894757,26.10517552127749
FLK,2013,FMLR / PROT = 0,FMLR,NA,0,19,1.7421052631578946,0.09656817482302245,0.3107542032266377,17.837854565879507
FLK,2013,FSLR / PROT = 0,FSLR,NA,0,5,0.9,0.041999999999999996,0.20493901531919195,22.771001702132438
FLK,2013,FSLR / PROT = 1,FSLR,NA,1,1,0.3,NA,NA,NA
FLK,2013,HRRF / PROT = 0,HRRF,NA,0,7,0.9,0.03047619047619048,0.1745743121887939,19.397145798754877
FLK,2013,HRRF / PROT = 1,HRRF,NA,1,9,1.3444444444444443,0.11218364197530864,0.33493826591673376,24.912763580583505
FLK,2013,INPR / PROT = 0,INPR,NA,0,8,0.9625,0.04747767857142858,0.21789373229037265,22.638309848350406
FLK,2013,INPR / PROT = 1,INPR,NA,1,2,1.9500000000000002,0.04000000000000007,0.20000000000000018,10.256410256410264
FLK,2013,MCPR / PROT = 0,MCPR,NA,0,14,4.607142857142857,0.5598037676609107,0.748200352620146,16.24000765377061
FLK,2013,MCPR / PROT = 1,MCPR,NA,1,2,1.75,0.0625,0.25,14.285714285714285
FLK,2013,OFPR / PROT = 0,OFPR,NA,0,8,1.63125,0.2582979910714286,0.5082302539906776,31.155877639275253
FLK,2013,OFPR / PROT = 1,OFPR,NA,1,1,3.3499999999999996,NA,NA,NA
SEFCRI,2005,INNR0 / PROT = 0,INNR0,0,0,3,0.95,0.015833333333333338,0.1258305739211792,13.245323570650442
SEFCRI,2005,INNR1 / PROT = 0,INNR1,1,0,3,1.6,0.06999999999999999,0.264575131106459,16.53594569415369
SEFCRI,2005,MIDR0 / PROT = 0,MIDR0,0,0,3,1,0.1758333333333333,0.41932485418030413,41.93248541803041
SEFCRI,2005,MIDR1 / PROT = 0,MIDR1,1,0,2,1.4,0.4224999999999999,0.6499999999999999,46.42857142857142
SEFCRI,2005,NEAR0 / PROT = 0,NEAR0,0,0,8,0.78125,0.02803013392857143,0.16742202342753904,21.430018998724996
SEFCRI,2005,NEAR1 / PROT = 0,NEAR1,1,0,3,1.2166666666666668,0.2019444444444444,0.4493822920904254,36.93553085674729
SEFCRI,2005,OFFR1 / PROT = 0,OFFR1,1,0,8,0.7124999999999999,0.013638392857142858,0.11678352990530325,16.390670863902212
SEFCRI,2006,INNR0 / PROT = 0,INNR0,0,0,4,0.425,0.012291666666666664,0.11086778913041724,26.086538618921708
SEFCRI,2006,INNR1 / PROT = 0,INNR1,1,0,1,2.05,NA,NA,NA
SEFCRI,2006,MIDR0 / PROT = 0,MIDR0,0,0,8,1.125,0.022053571428571426,0.1485044491877985,13.200395483359866
SEFCRI,2006,MIDR1 / PROT = 0,MIDR1,1,0,2,2.025,0.05062499999999999,0.22499999999999998,11.11111111111111
SEFCRI,2006,NEAR0 / PROT = 0,NEAR0,0,0,14,0.7678571428571429,0.013697998430141287,0.11703844851219315,15.242216550425153
SEFCRI,2006,NEAR1 / PROT = 0,NEAR1,1,0,7,0.6928571428571428,0.003027210884353742,0.05502009527757783,7.941044679238036
SEFCRI,2006,OFFR0 / PROT = 0,OFFR0,0,0,3,0.7833333333333333,0.014444444444444439,0.12018504251546629,15.342771384953144
SEFCRI,2006,OFFR1 / PROT = 0,OFFR1,1,0,6,1.3583333333333334,0.06173611111111111,0.2484675252645929,18.29208774954058
SEFCRI,2007,INNR0 / PROT = 0,INNR0,0,0,3,1.2166666666666666,0.008611111111111104,0.09279607271383367,7.627074469630165
SEFCRI,2007,INNR1 / PROT = 0,INNR1,1,0,2,0.75,0.09000000000000001,0.30000000000000004,40.00000000000001
SEFCRI,2007,MIDR0 / PROT = 0,MIDR0,0,0,3,0.48333333333333334,0.01194444444444444,0.10929064207169999,22.61185698035172
SEFCRI,2007,MIDR1 / PROT = 0,MIDR1,1,0,2,1.075,0.05062500000000004,0.2250000000000001,20.930232558139544
SEFCRI,2007,NEAR0 / PROT = 0,NEAR0,0,0,13,0.7038461538461538,0.01719428007889546,0.13112696167796864,18.6300601291103
SEFCRI,2007,NEAR1 / PROT = 0,NEAR1,1,0,1,0.6,NA,NA,NA
SEFCRI,2007,OFFR0 / PROT = 0,OFFR0,0,0,3,0.6166666666666666,0.001111111111111108,0.03333333333333329,5.405405405405399
SEFCRI,2007,OFFR1 / PROT = 0,OFFR1,1,0,7,0.7857142857142857,0.01687074829931973,0.12988744473319863,16.531129329679825
SEFCRI,2008,INNR0 / PROT = 0,INNR0,0,0,7,0.8785714285714286,0.02057823129251701,0.1434511460132578,16.327772716956172
SEFCRI,2008,INNR1 / PROT = 0,INNR1,1,0,4,2.5625,0.9101562500000001,0.9540210951546093,37.23009151822866
SEFCRI,2008,MIDR0 / PROT = 0,MIDR0,0,0,3,1.7666666666666668,1.1936111111111114,1.0925251077714926,61.84104383612221
SEFCRI,2008,MIDR1 / PROT = 0,MIDR1,1,0,4,0.9125,0.03140624999999999,0.17721808598447278,19.421160107887427
SEFCRI,2008,NEAR0 / PROT = 0,NEAR0,0,0,22,1.1659090909090908,0.30538296930342385,0.5526146662036974,47.39774914807541
SEFCRI,2008,NEAR1 / PROT = 0,NEAR1,1,0,6,0.85,0.24283333333333332,0.49278122258598017,57.97426148070355
SEFCRI,2008,OFFR0 / PROT = 0,OFFR0,0,0,3,0.5833333333333334,0.0036111111111111088,0.060092521257733136,10.301575072754252
SEFCRI,2008,OFFR1 / PROT = 0,OFFR1,1,0,14,1.5821428571428573,0.028807888540031405,0.16972886772741816,10.727783964712659
SEFCRI,2009,INNR0 / PROT = 0,INNR0,0,0,4,0.8125000000000001,0.05807291666666669,0.2409832290153543,29.659474340351295
SEFCRI,2009,INNR1 / PROT = 0,INNR1,1,0,1,0.8,NA,NA,NA
SEFCRI,2009,MIDR0 / PROT = 0,MIDR0,0,0,4,0.9874999999999999,0.14848958333333329,0.3853434615162599,39.02212268519088
SEFCRI,2009,MIDR1 / PROT = 0,MIDR1,1,0,5,0.8200000000000001,0.013900000000000001,0.11789826122551596,14.377836734819018
SEFCRI,2009,NEAR0 / PROT = 0,NEAR0,0,0,29,0.8724137931034482,0.013297944623747242,0.11531671441619919,13.218121415295558
SEFCRI,2009,NEAR1 / PROT = 0,NEAR1,1,0,6,0.7916666666666666,0.052069444444444446,0.22818730123397413,28.823659103238843
SEFCRI,2009,OFFR0 / PROT = 0,OFFR0,0,0,5,1.37,0.012150000000000011,0.11022703842524306,8.045769228119932
SEFCRI,2009,OFFR1 / PROT = 0,OFFR1,1,0,11,1.2136363636363636,0.05623140495867769,0.2371316194830999,19.538934938682388
SEFCRI,2010,INNR0 / PROT = 0,INNR0,0,0,7,0.7142857142857143,0.03568027210884354,0.1888922235266543,26.4449112937316
SEFCRI,2010,INNR1 / PROT = 0,INNR1,1,0,2,0.825,0.10562499999999997,0.32499999999999996,39.39393939393939
SEFCRI,2010,MIDR0 / PROT = 0,MIDR0,0,0,10,1,0.014555555555555554,0.1206464071390257,12.06464071390257
SEFCRI,2010,MIDR1 / PROT = 0,MIDR1,1,0,6,0.8833333333333333,0.008944444444444442,0.0945750730607407,10.706612044612156
SEFCRI,2010,NEAR0 / PROT = 0,NEAR0,0,0,27,0.7129629629629629,0.0069700327107734515,0.08348672176324479,11.70982590964992
SEFCRI,2010,NEAR1 / PROT = 0,NEAR1,1,0,10,1.095,0.04708055555555554,0.21698054188234378,19.815574601127288
SEFCRI,2010,OFFR0 / PROT = 0,OFFR0,0,0,6,0.9333333333333333,0.03344444444444445,0.18287822299126938,19.594095320493146
SEFCRI,2010,OFFR1 / PROT = 0,OFFR1,1,0,14,1.0642857142857143,0.01427001569858713,0.11945717098017652,11.224163716258197
SEFCRI,2011,DPRC0 / PROT = 0,DPRC0,0,0,2,0.65,0.022500000000000006,0.15000000000000002,23.076923076923077
SEFCRI,2011,INNR0 / PROT = 0,INNR0,0,0,5,0.64,0.029100000000000004,0.17058722109231983,26.654253295674973
SEFCRI,2011,INNR1 / PROT = 0,INNR1,1,0,2,0.7749999999999999,0.14062499999999994,0.37499999999999994,48.387096774193544
SEFCRI,2011,MIDR0 / PROT = 0,MIDR0,0,0,3,1.2333333333333334,0.04777777777777777,0.2185812841434,17.722806822437835
SEFCRI,2011,MIDR1 / PROT = 0,MIDR1,1,0,1,1.1,NA,NA,NA
SEFCRI,2011,NEAR0 / PROT = 0,NEAR0,0,0,18,1.0694444444444444,0.09148919753086421,0.3024718127873475,28.283078598297433
SEFCRI,2011,NEAR1 / PROT = 0,NEAR1,1,0,4,1.725,0.11562499999999999,0.34003676271838607,19.71227609961658
SEFCRI,2011,OFFR0 / PROT = 0,OFFR0,0,0,2,0.375,0.030625000000000006,0.17500000000000002,46.66666666666667
SEFCRI,2011,OFFR1 / PROT = 0,OFFR1,1,0,6,0.75,0.012499999999999997,0.11180339887498947,14.907119849998596
SEFCRI,2012,DPRC0 / PROT = 0,DPRC0,0,0,1,1.4,NA,NA,NA
SEFCRI,2012,INNR0 / PROT = 0,INNR0,0,0,4,1.2375,0.030989583333333324,0.1760385847856467,14.225340184698723
SEFCRI,2012,INNR1 / PROT = 0,INNR1,1,0,1,1.1,NA,NA,NA
SEFCRI,2012,MIDR0 / PROT = 0,MIDR0,0,0,4,0.9375,0.014322916666666664,0.11967838846954225,12.765694770084506
SEFCRI,2012,NEAR0 / PROT = 0,NEAR0,0,0,19,0.9184210526315789,0.03206448137888581,0.17906557843115972,19.4971116916449
SEFCRI,2012,NEAR1 / PROT = 0,NEAR1,1,0,4,1.5,0.14833333333333334,0.3851406669430448,25.67604446286965
SEFCRI,2012,OFFR0 / PROT = 0,OFFR0,0,0,1,0.2,NA,NA,NA
SEFCRI,2012,OFFR1 / PROT = 0,OFFR1,1,0,7,1.5357142857142856,0.1324659863945578,0.36395877018497275,23.699640849254042
SEFCRI,2013,INNR1 / PROT = 0,INNR1,1,0,1,1.1,NA,NA,NA
SEFCRI,2013,MIDR0 / PROT = 0,MIDR0,0,0,2,1.25,0.5625,0.75,60
SEFCRI,2013,NEAR0 / PROT = 0,NEAR0,0,0,3,0.43333333333333335,0.025277777777777777,0.15898986690282427,36.68996928526714
SEFCRI,2013,NEAR1 / PROT = 0,NEAR1,1,0,1,0.7,NA,NA,NA
SEFCRI,2013,OFFR0 / PROT = 0,OFFR0,0,0,3,1.0166666666666666,0.031111111111111128,0.1763834207376394,17.349188925013713
SEFCRI,2013,OFFR1 / PROT = 0,OFFR1,1,0,2,0.925,6.249999999999984e-4,0.024999999999999967,2.702702702702699
Tortugas,1999,CONT_HR / PROT = 1,CONT_HR,NA,1,2,6.731764605911203,5.664768902921453,2.3800774993519545,35.35592283280366
Tortugas,1999,CONT_HR / PROT = 2,CONT_HR,NA,2,2,4.627022900447926,6.283970059630892,2.5067848052098314,54.17705637391935
Tortugas,1999,CONT_LR / PROT = 0,CONT_LR,NA,0,3,1.6388888888888888,0.2320679012345678,0.4817342641276078,29.393955099311665
Tortugas,1999,CONT_LR / PROT = 1,CONT_LR,NA,1,2,2.513961038961039,0.19012997554393674,0.4360389610389612,17.344698437298213
Tortugas,1999,CONT_LR / PROT = 2,CONT_LR,NA,2,6,1.6695312500000001,0.40813407389322914,0.6388537186971907,38.26545437212934
Tortugas,1999,ISOL_LR / PROT = 0,ISOL_LR,NA,0,1,0.45,NA,NA,NA
Tortugas,1999,ISOL_LR / PROT = 1,ISOL_LR,NA,1,2,0.85,0.022500000000000006,0.15000000000000002,17.647058823529417
Tortugas,1999,ISOL_MR / PROT = 2,ISOL_MR,NA,2,1,1.175,NA,NA,NA
