REGION,YEAR,SPECIES_CD,SPECIES_NAME,avMort,Var,SE,CV_perc,n_sites,n_strat,ngrtot,MORT_TYPE
SEFCRI,2018,SCO CUBE,Scolymia cubensis,0,0,0,NA,1,1,866,Old
SEFCRI,2018,SID RADI,Siderastrea radians,21.653807457712382,57.27983726615356,7.56834442042337,34.95156422353692,19,5,10602,Old
SEFCRI,2018,SID SIDE,Siderastrea siderea,11.550621876732169,2.4522085822424504,1.565952931043092,13.557304080722982,104,10,23862,Old
SEFCRI,2018,SOL BOUR,Solenastrea bournoni,26.81687015317567,21.948976187761605,4.684973445790446,17.470246971515607,17,5,10402,Old
SEFCRI,2018,STE INTE,Stephanocoenia intersepta,8.670142518389468,3.5447095636482855,1.8827399086566061,21.71521292370101,50,10,23862,Old
SEFCRI,2019,AGA FRAG,Agaricia fragilis,1.2274241469343656,0.1446971185586979,0.38039074457549293,30.990977774517713,5,4,11107,Old
SEFCRI,2019,AGA LAMA,Agaricia lamarcki,0,5e-9,7.071067811865475e-5,Inf,2,1,2898,Old
SEFCRI,2019,COL NATA,Colpophyllia natans,10.370722433460076,3.4358780667640128,1.8536121673003803,17.873510540788267,3,2,7364,Old
SEFCRI,2019,DIP LABY,Diploria labyrinthiformis,0,1.3269182397362216e-9,3.6426888965930395e-5,Inf,6,5,12175,Old
SEFCRI,2019,EUS FAST,Eusmilia fastigiata,6.073825503355705,0.19030674293950722,0.436241610738255,7.18232044198895,3,2,1937,Old
SEFCRI,2019,MAD DECA,Madracis decactis,10.500383435582823,0,0,0,4,4,5868,Old
SEFCRI,2019,MEA MEAN,Meandrina meandrites,0.551981351981352,0.0015518824960227611,0.03939393983879705,7.136824404917201,15,7,14300,Old
SEFCRI,2019,MON CAVE,Montastraea cavernosa,17.702786550284742,12.458497227856427,3.529659647594429,19.938440976896125,51,8,15199,Old
SEFCRI,2019,MUS ANGU,Mussa angulosa,0,0,0,NA,1,1,2898,Old
SEFCRI,2019,MYC ALIC,Mycetophyllia aliciae,0.2750266240681576,0.07563964394632768,0.2750266240681576,100,3,2,1878,Old
SEFCRI,2019,ORB FAVE,Orbicella faveolata,19.95858048680712,201.55444553899179,14.196987199367047,71.13224915344777,6,3,4889,Old
SEFCRI,2019,POR ASTR,Porites astreoides,10.603064889721084,5.154359971861906,2.2703215569301864,21.411936836594307,52,8,15199,Old
SEFCRI,2019,POR DIVA,Porites divaricata,16.473684210526315,0.05003462603878083,0.22368421052631504,1.3578274760383342,2,1,6272,Old
SEFCRI,2019,POR FURC,Porites furcata,35,0,0,0,1,1,6272,Old
SEFCRI,2019,POR PORI,Porites porites,11.28150635286092,9.166222302912374,3.0275769689493237,26.836637539822412,32,7,14333,Old
SEFCRI,2019,PSE CLIV,Pseudodiploria clivosa,66.489226869455,21.283779984932238,4.613434727503169,6.938619900876859,4,2,7364,Old
SEFCRI,2019,PSE STRI,Pseudodiploria strigosa,28.040468583599573,587.5633524915729,24.239706113968726,86.44543881890101,12,6,11268,Old
SEFCRI,2019,SCO SPE.,Scolymia spp,0,0,0,NA,2,2,3990,Old
SEFCRI,2019,SID RADI,Siderastrea radians,8.442098728672596,2.303463862440717,1.5177166607903851,17.9779544112134,31,6,13434,Old
SEFCRI,2019,SID SIDE,Siderastrea siderea,12.10987774449795,7.295937929475894,2.7010993927428686,22.30492701687345,63,8,15199,Old
SEFCRI,2019,SOL BOUR,Solenastrea bournoni,33.72685174474648,15.548614291315479,3.943173124694816,11.691494820025799,23,6,13300,Old
SEFCRI,2019,SOL HYAD,Solenastrea hyades,2.5,0,0,0,1,1,6272,Old
SEFCRI,2020,ACR CERV,Acropora cervicornis,9.197058823529412,28.472655709342565,5.335977483961356,58.01830331138027,5,1,24765,Old
SEFCRI,2020,AGA AGAR,Agaricia agaricites,2.8276648182378317,0.002166876348376501,0.04654971910094089,1.6462247859330845,15,10,81150,Old
SEFCRI,2020,AGA FRAG,Agaricia fragilis,3.417347505354168,0,0,0,4,4,37821,Old
SEFCRI,2020,AGA LAMA,Agaricia lamarcki,20.049261083743843,0,0,0,3,3,9744,Old
SEFCRI,2020,COL NATA,Colpophyllia natans,7.0800959780621575,4.357119782910942e-11,6.600848265875335e-6,9.323105627844903e-5,6,5,43760,Old
SEFCRI,2020,DIC STOK,Dichocoenia stokesii,30.89960073199135,4.276287644242988e-11,6.539333027337718e-6,2.1163163511583295e-5,6,4,36066,Old
SEFCRI,2020,DIP LABY,Diploria labyrinthiformis,10.109464568849859,0.019153905807648395,0.1383976365681452,1.3689907672715698,7,6,73791,Old
SEFCRI,2020,EUS FAST,Eusmilia fastigiata,1.4495344094739688,0.5666259877760299,0.7527456328508522,51.93016653699315,10,5,13567,Old
SEFCRI,2020,MAD DECA,Madracis decactis,24.017093589153028,10.561276612154366,3.249811781035075,13.531245023347893,14,7,28532,Old
SEFCRI,2020,MAN AREO,Manicina areolata,0,0,0,NA,1,1,2528,Old
SEFCRI,2020,MEA MEAN,Meandrina meandrites,0.5065294481865772,0.11382407191523625,0.3373782327229133,66.60584768185916,37,8,53297,Old
